binomial,genus,taxonomic_authority,range,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,centroidY,centroidX,min,max,mean,category,habitat_code,habitat,suitability,season,major_importantance
Chamaeleo calcaricarens,Chamaeleo,"B<c9>HME, 1985",12.2473730057,200.41917186613728,139.32104367555303,69.39648326715826,1653.484401588202,300.3732274532048,99.82359614293817,200.5496313102666,203.85138967668746,185.22802041973907,220.8944980147476,179.3079977311401,883.7634713556438,233.27680090754396,7.636415201361316,93.55587067498583,540.0743051616563,34.423142370958594,188.2325581395349,210.19455473624504,10.394774548613526,39.76460302300252,8.976488476000043,12.632690263000029,10.651690823833386,LC,2.2,Savanna - Moist,Suitable,Resident,Yes
Chamaeleo calcaricarens,Chamaeleo,"B<c9>HME, 1985",12.2473730057,200.41917186613728,139.32104367555303,69.39648326715826,1653.484401588202,300.3732274532048,99.82359614293817,200.5496313102666,203.85138967668746,185.22802041973907,220.8944980147476,179.3079977311401,883.7634713556438,233.27680090754396,7.636415201361316,93.55587067498583,540.0743051616563,34.423142370958594,188.2325581395349,210.19455473624504,10.394774548613526,39.76460302300252,8.976488476000043,12.632690263000029,10.651690823833386,LC,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,Yes
Chamaeleo calyptratus,Chamaeleo,"DUM<c4>RIL & DUM<c4>RIL, 1851",7.79858859207,211.68722073279713,139.75603217158178,59.09562109025916,3272.881143878463,326.390527256479,91.38069705093834,235.00983020554065,223.2975871313673,195.14566577301161,252.03395889186774,168.24396782841822,254.62109025915996,60.56478999106345,3.4647006255585344,80.24218051831993,134.01251117068813,18.23592493297587,89.75067024128687,27.767649687220732,16.513731640073928,43.36464059083167,13.030553817000055,20.617529899000033,17.454178559073224,LC,14.3,Artificial/Terrestrial - Plantations,Suitable,NA,NA
Chamaeleo calyptratus,Chamaeleo,"DUM<c4>RIL & DUM<c4>RIL, 1851",7.79858859207,211.68722073279713,139.75603217158178,59.09562109025916,3272.881143878463,326.390527256479,91.38069705093834,235.00983020554065,223.2975871313673,195.14566577301161,252.03395889186774,168.24396782841822,254.62109025915996,60.56478999106345,3.4647006255585344,80.24218051831993,134.01251117068813,18.23592493297587,89.75067024128687,27.767649687220732,16.513731640073928,43.36464059083167,13.030553817000055,20.617529899000033,17.454178559073224,LC,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,NA,NA
Chamaeleo calyptratus,Chamaeleo,"DUM<c4>RIL & DUM<c4>RIL, 1851",7.79858859207,211.68722073279713,139.75603217158178,59.09562109025916,3272.881143878463,326.390527256479,91.38069705093834,235.00983020554065,223.2975871313673,195.14566577301161,252.03395889186774,168.24396782841822,254.62109025915996,60.56478999106345,3.4647006255585344,80.24218051831993,134.01251117068813,18.23592493297587,89.75067024128687,27.767649687220732,16.513731640073928,43.36464059083167,13.030553817000055,20.617529899000033,17.454178559073224,LC,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA
Chamaeleo calyptratus,Chamaeleo,"DUM<c4>RIL & DUM<c4>RIL, 1851",7.79858859207,211.68722073279713,139.75603217158178,59.09562109025916,3272.881143878463,326.390527256479,91.38069705093834,235.00983020554065,223.2975871313673,195.14566577301161,252.03395889186774,168.24396782841822,254.62109025915996,60.56478999106345,3.4647006255585344,80.24218051831993,134.01251117068813,18.23592493297587,89.75067024128687,27.767649687220732,16.513731640073928,43.36464059083167,13.030553817000055,20.617529899000033,17.454178559073224,LC,4.5,Grassland - Subtropical/Tropical Dry,Suitable,NA,NA
Chamaeleo chamaeleon<e6>,Chamaeleo,"LINNAEUS, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chamaeleo dilepis,Chamaeleo,"LEACH, 1819",916.107845238,226.55751038476697,127.639868409084,68.46239501531184,1799.3162881659125,316.92356205087776,124.67139413601774,192.25216791486005,237.55270458748976,204.5641429914193,245.49671780722232,200.70977987326037,1051.676745702071,188.81144446802705,12.368985173281585,79.51205239380249,496.08620114611443,52.33542797368182,308.9900927806919,112.2582471726145,-8.463563964753773,27.14677902176974,-30.26975243399994,8.867302650000056,-16.948834530979983,LC,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,NA
Chamaeleo dilepis,Chamaeleo,"LEACH, 1819",916.107845238,226.55751038476697,127.639868409084,68.46239501531184,1799.3162881659125,316.92356205087776,124.67139413601774,192.25216791486005,237.55270458748976,204.5641429914193,245.49671780722232,200.70977987326037,1051.676745702071,188.81144446802705,12.368985173281585,79.51205239380249,496.08620114611443,52.33542797368182,308.9900927806919,112.2582471726145,-8.463563964753773,27.14677902176974,-30.26975243399994,8.867302650000056,-16.948834530979983,LC,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,NA
Chamaeleo dilepis,Chamaeleo,"LEACH, 1819",916.107845238,226.55751038476697,127.639868409084,68.46239501531184,1799.3162881659125,316.92356205087776,124.67139413601774,192.25216791486005,237.55270458748976,204.5641429914193,245.49671780722232,200.70977987326037,1051.676745702071,188.81144446802705,12.368985173281585,79.51205239380249,496.08620114611443,52.33542797368182,308.9900927806919,112.2582471726145,-8.463563964753773,27.14677902176974,-30.26975243399994,8.867302650000056,-16.948834530979983,LC,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,NA
Chamaeleo dilepis,Chamaeleo,"LEACH, 1819",916.107845238,226.55751038476697,127.639868409084,68.46239501531184,1799.3162881659125,316.92356205087776,124.67139413601774,192.25216791486005,237.55270458748976,204.5641429914193,245.49671780722232,200.70977987326037,1051.676745702071,188.81144446802705,12.368985173281585,79.51205239380249,496.08620114611443,52.33542797368182,308.9900927806919,112.2582471726145,-8.463563964753773,27.14677902176974,-30.26975243399994,8.867302650000056,-16.948834530979983,LC,2.1,Savanna - Dry,Suitable,Resident,NA
Chamaeleo dilepis,Chamaeleo,"LEACH, 1819",916.107845238,226.55751038476697,127.639868409084,68.46239501531184,1799.3162881659125,316.92356205087776,124.67139413601774,192.25216791486005,237.55270458748976,204.5641429914193,245.49671780722232,200.70977987326037,1051.676745702071,188.81144446802705,12.368985173281585,79.51205239380249,496.08620114611443,52.33542797368182,308.9900927806919,112.2582471726145,-8.463563964753773,27.14677902176974,-30.26975243399994,8.867302650000056,-16.948834530979983,LC,2.2,Savanna - Moist,Suitable,Resident,NA
Chamaeleo dilepis,Chamaeleo,"LEACH, 1819",916.107845238,226.55751038476697,127.639868409084,68.46239501531184,1799.3162881659125,316.92356205087776,124.67139413601774,192.25216791486005,237.55270458748976,204.5641429914193,245.49671780722232,200.70977987326037,1051.676745702071,188.81144446802705,12.368985173281585,79.51205239380249,496.08620114611443,52.33542797368182,308.9900927806919,112.2582471726145,-8.463563964753773,27.14677902176974,-30.26975243399994,8.867302650000056,-16.948834530979983,LC,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,NA
Chamaeleo dilepis,Chamaeleo,"LEACH, 1819",916.107845238,226.55751038476697,127.639868409084,68.46239501531184,1799.3162881659125,316.92356205087776,124.67139413601774,192.25216791486005,237.55270458748976,204.5641429914193,245.49671780722232,200.70977987326037,1051.676745702071,188.81144446802705,12.368985173281585,79.51205239380249,496.08620114611443,52.33542797368182,308.9900927806919,112.2582471726145,-8.463563964753773,27.14677902176974,-30.26975243399994,8.867302650000056,-16.948834530979983,LC,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,NA
Chamaeleo dilepis,Chamaeleo,"LEACH, 1819",916.107845238,226.55751038476697,127.639868409084,68.46239501531184,1799.3162881659125,316.92356205087776,124.67139413601774,192.25216791486005,237.55270458748976,204.5641429914193,245.49671780722232,200.70977987326037,1051.676745702071,188.81144446802705,12.368985173281585,79.51205239380249,496.08620114611443,52.33542797368182,308.9900927806919,112.2582471726145,-8.463563964753773,27.14677902176974,-30.26975243399994,8.867302650000056,-16.948834530979983,LC,4.5,Grassland - Subtropical/Tropical Dry,Suitable,Resident,NA
Chamaeleo gracilis,Chamaeleo,"HALLOWELL, 1844",916.366362417,245.92332684055148,122.55488176035549,71.56265788112123,1169.3846516723984,332.8291383875582,159.16574093800406,173.6633974495541,242.94157257205467,238.18534102322184,260.735490154305,231.25216087896032,1226.638699516085,223.97258575037282,13.201243266275071,77.96743464102018,574.498744559759,58.25571415527892,266.49119670085526,259.07416988769523,2.9098039265664886,21.34370462328951,-13.34262044199994,13.523443066000027,4.067220214500052,LC,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,NA
Chamaeleo gracilis,Chamaeleo,"HALLOWELL, 1844",916.366362417,245.92332684055148,122.55488176035549,71.56265788112123,1169.3846516723984,332.8291383875582,159.16574093800406,173.6633974495541,242.94157257205467,238.18534102322184,260.735490154305,231.25216087896032,1226.638699516085,223.97258575037282,13.201243266275071,77.96743464102018,574.498744559759,58.25571415527892,266.49119670085526,259.07416988769523,2.9098039265664886,21.34370462328951,-13.34262044199994,13.523443066000027,4.067220214500052,LC,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,NA
Chamaeleo gracilis,Chamaeleo,"HALLOWELL, 1844",916.366362417,245.92332684055148,122.55488176035549,71.56265788112123,1169.3846516723984,332.8291383875582,159.16574093800406,173.6633974495541,242.94157257205467,238.18534102322184,260.735490154305,231.25216087896032,1226.638699516085,223.97258575037282,13.201243266275071,77.96743464102018,574.498744559759,58.25571415527892,266.49119670085526,259.07416988769523,2.9098039265664886,21.34370462328951,-13.34262044199994,13.523443066000027,4.067220214500052,LC,2.1,Savanna - Dry,Suitable,Resident,NA
Chamaeleo gracilis,Chamaeleo,"HALLOWELL, 1844",916.366362417,245.92332684055148,122.55488176035549,71.56265788112123,1169.3846516723984,332.8291383875582,159.16574093800406,173.6633974495541,242.94157257205467,238.18534102322184,260.735490154305,231.25216087896032,1226.638699516085,223.97258575037282,13.201243266275071,77.96743464102018,574.498744559759,58.25571415527892,266.49119670085526,259.07416988769523,2.9098039265664886,21.34370462328951,-13.34262044199994,13.523443066000027,4.067220214500052,LC,2.2,Savanna - Moist,Suitable,Resident,NA
Chamaeleo gracilis,Chamaeleo,"HALLOWELL, 1844",916.366362417,245.92332684055148,122.55488176035549,71.56265788112123,1169.3846516723984,332.8291383875582,159.16574093800406,173.6633974495541,242.94157257205467,238.18534102322184,260.735490154305,231.25216087896032,1226.638699516085,223.97258575037282,13.201243266275071,77.96743464102018,574.498744559759,58.25571415527892,266.49119670085526,259.07416988769523,2.9098039265664886,21.34370462328951,-13.34262044199994,13.523443066000027,4.067220214500052,LC,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,NA
Chamaeleo laevigatus,Chamaeleo,"GRAY, 1863",407.950848943,247.8252949488415,127.01086160813088,73.05320145048434,1148.2780094996513,337.9961013977085,160.08592247059025,177.91017892711824,242.72808525851647,241.82398406510154,263.08141098758915,233.8220262517237,1198.0232213691074,203.70072694461942,19.893835441529472,75.11797953659409,540.5281669759444,78.95306355232469,232.94669640273068,300.2118183830164,4.528045897110388,26.137008801212204,-9.13598189499993,16.161855931000048,7.118910879777824,LC,2.1,Savanna - Dry,Suitable,Resident,NA
Chamaeleo laevigatus,Chamaeleo,"GRAY, 1863",407.950848943,247.8252949488415,127.01086160813088,73.05320145048434,1148.2780094996513,337.9961013977085,160.08592247059025,177.91017892711824,242.72808525851647,241.82398406510154,263.08141098758915,233.8220262517237,1198.0232213691074,203.70072694461942,19.893835441529472,75.11797953659409,540.5281669759444,78.95306355232469,232.94669640273068,300.2118183830164,4.528045897110388,26.137008801212204,-9.13598189499993,16.161855931000048,7.118910879777824,LC,2.2,Savanna - Moist,Suitable,Resident,NA
Chamaeleo laevigatus,Chamaeleo,"GRAY, 1863",407.950848943,247.8252949488415,127.01086160813088,73.05320145048434,1148.2780094996513,337.9961013977085,160.08592247059025,177.91017892711824,242.72808525851647,241.82398406510154,263.08141098758915,233.8220262517237,1198.0232213691074,203.70072694461942,19.893835441529472,75.11797953659409,540.5281669759444,78.95306355232469,232.94669640273068,300.2118183830164,4.528045897110388,26.137008801212204,-9.13598189499993,16.161855931000048,7.118910879777824,LC,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,NA
Chamaeleo laevigatus,Chamaeleo,"GRAY, 1863",407.950848943,247.8252949488415,127.01086160813088,73.05320145048434,1148.2780094996513,337.9961013977085,160.08592247059025,177.91017892711824,242.72808525851647,241.82398406510154,263.08141098758915,233.8220262517237,1198.0232213691074,203.70072694461942,19.893835441529472,75.11797953659409,540.5281669759444,78.95306355232469,232.94669640273068,300.2118183830164,4.528045897110388,26.137008801212204,-9.13598189499993,16.161855931000048,7.118910879777824,LC,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Resident,NA
Chamaeleo laevigatus,Chamaeleo,"GRAY, 1863",407.950848943,247.8252949488415,127.01086160813088,73.05320145048434,1148.2780094996513,337.9961013977085,160.08592247059025,177.91017892711824,242.72808525851647,241.82398406510154,263.08141098758915,233.8220262517237,1198.0232213691074,203.70072694461942,19.893835441529472,75.11797953659409,540.5281669759444,78.95306355232469,232.94669640273068,300.2118183830164,4.528045897110388,26.137008801212204,-9.13598189499993,16.161855931000048,7.118910879777824,LC,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,NA
Chamaeleo monachus,Chamaeleo,"GRAY, 1865",0.30126506706,254.95348837209303,77.69767441860465,55.18604651162791,1921.8372093023256,330.6279069767442,190.93023255813952,139.69767441860466,234.53488372093022,278.4418604651163,278.4418604651163,231.69767441860466,95.65116279069767,20.930232558139537,1.9534883720930232,62.02325581395349,43.348837209302324,10,10,26.25581395348837,12.50856518063116,53.86656024693556,12.300399696000056,12.714475546000074,12.539891511577322,NT,14.3,Artificial/Terrestrial - Plantations,Suitable,NA,NA
Chamaeleo monachus,Chamaeleo,"GRAY, 1865",0.30126506706,254.95348837209303,77.69767441860465,55.18604651162791,1921.8372093023256,330.6279069767442,190.93023255813952,139.69767441860466,234.53488372093022,278.4418604651163,278.4418604651163,231.69767441860466,95.65116279069767,20.930232558139537,1.9534883720930232,62.02325581395349,43.348837209302324,10,10,26.25581395348837,12.50856518063116,53.86656024693556,12.300399696000056,12.714475546000074,12.539891511577322,NT,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA
Chamaeleo monachus,Chamaeleo,"GRAY, 1865",0.30126506706,254.95348837209303,77.69767441860465,55.18604651162791,1921.8372093023256,330.6279069767442,190.93023255813952,139.69767441860466,234.53488372093022,278.4418604651163,278.4418604651163,231.69767441860466,95.65116279069767,20.930232558139537,1.9534883720930232,62.02325581395349,43.348837209302324,10,10,26.25581395348837,12.50856518063116,53.86656024693556,12.300399696000056,12.714475546000074,12.539891511577322,NT,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,NA,NA
Chamaeleo namaquensis,Chamaeleo,"SMITH, 1831",55.2110035073,187.5805318615153,146.91633216256898,59.383467134972406,3499.462870045158,303.765178123432,56.26091319618665,247.50426492724534,208.74836929252385,160.44543401906674,227.3024335173106,138.95446562970398,205.7482438534872,49.02458605117913,1.896889111891621,89.04076768690416,129.00050175614652,7.638986452584044,78.92887606623181,16.14475664826894,-24.521232813062294,16.716296539233888,-34.00749439699996,-17.344768286999965,-24.57510463385896,LC,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,NA,NA
Chamaeleo namaquensis,Chamaeleo,"SMITH, 1831",55.2110035073,187.5805318615153,146.91633216256898,59.383467134972406,3499.462870045158,303.765178123432,56.26091319618665,247.50426492724534,208.74836929252385,160.44543401906674,227.3024335173106,138.95446562970398,205.7482438534872,49.02458605117913,1.896889111891621,89.04076768690416,129.00050175614652,7.638986452584044,78.92887606623181,16.14475664826894,-24.521232813062294,16.716296539233888,-34.00749439699996,-17.344768286999965,-24.57510463385896,LC,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA
Chamaeleo namaquensis,Chamaeleo,"SMITH, 1831",55.2110035073,187.5805318615153,146.91633216256898,59.383467134972406,3499.462870045158,303.765178123432,56.26091319618665,247.50426492724534,208.74836929252385,160.44543401906674,227.3024335173106,138.95446562970398,205.7482438534872,49.02458605117913,1.896889111891621,89.04076768690416,129.00050175614652,7.638986452584044,78.92887606623181,16.14475664826894,-24.521232813062294,16.716296539233888,-34.00749439699996,-17.344768286999965,-24.57510463385896,LC,8.1,Desert - Hot,Suitable,NA,NA
Chamaeleo necasi,Chamaeleo,"ULLENBRUCH, KRAUSE & B<c9>HME, 2007",0.186861478915,268,99.2,72.8,1201.76,344.4,209,135.4,267.4,273.6,282.76,250.88,1246.64,183.52,14.8,55.08,485.12,80.2,281.12,387.88,6.939787483563932,1.4608343656693115,6.636079685000027,7.294782583000028,6.827768652561438,DD,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,Yes
Chamaeleo senegalensis,Chamaeleo,"DAUDIN, 1802",203.749272317,269.9908241233456,129.97421203438395,61.997646336471554,1940.4560990585346,373.7330809114477,163.11079274116523,210.62228817028245,260.3912198117069,258.35908718788374,296.7683176422431,246.89650702687953,1030.8762109428299,249.48901623686726,2.172329103561195,105.06699413289671,625.6049938600082,13.17754809660254,144.36243007231545,262.8129690271524,11.095907095276143,-2.1260950849394824,5.585433180000052,17.019691024000053,11.137998250348343,LC,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,NA,NA
